id_ocorrencia;local_ocorrencia;latitude_ocorrencia;longitude_ocorrencia;data_ocorrencia;hora_ocorrencia;presen_agen_segur_ocorrencia;qtd_morto_civil_ocorrencia;qtd_morto_agen_segur_ocorrencia;qtd_ferido_civil_ocorrencia;qtd_ferido_agen_segur_ocorrencia;estado_id;cidade_id;nome_cidade;cod_ibge_cidade;gentilico_cidade;populacao_cidade;area_cidade;densidade_demo_cidade;nome_estado;uf_estado;cod_ibge_estado;homem_qtd_mortos_oc;homem_qtd_feridos_oc;mulher_qtd_mortos_oc;mulher_qtd_feridos_oc;chacina_oc;chacina_qtd_mortos_oc;chacina_unidades_policiais_oc;ag_seguranca_vitima_oc;ag_seguranca_mortos_status_oc;ag_seguranca_feridos_status_oc;bala_perdida_oc;bala_perdida_qtd_mortos_oc;bala_perdida_qtd_feridos_oc;interior_residencia_oc;interior_residencia_qtd_mortos_oc;interior_residencia_qtd_feridos_oc;imediacao_ensino_oc;imediacao_ensino_qtd_mortos_oc;imediacao_ensino_qtd_feridos_oc;vitima_crianca_oc;vitima_crianca_qtd_mortos_oc;info_adicional_crianca_morta_oc;vitima_crianca_qtd_feridos_oc;info_adicional_crianca_ferida_oc;vitima_adolescente_oc;vitima_adolescente_qtd_mortos_oc;info_adicional_adolescente_morto_oc;vitima_adolescente_qtd_feridos_oc;info_adicional_adolescente_ferido_oc;vitima_idoso_oc;vitima_idoso_qtd_mortos_oc;info_adicional_idoso_morto_oc;vitima_idoso_qtd_feridos_oc;info_adicional_idoso_ferido_oc;informacao_transporte_oc;descricao_transporte_interrompido_oc;data_interrupcao_transporte_oc;data_liberacao_transporte_oc;informacao_via_oc;descricao_via_interrompida_oc;data_interrupcao_via_oc;data_liberacao_via_oc;outros_recortes;motivo_principal;motivo_complementar
33006;Jorge Turco, Coelho Neto, Rio de Janeiro - RJ, Brasil;-22.8386111;-43.3447222;08/01/2020;20:43:00;1;0;0;1;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;1;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Ação policial;
33007;R. Franz Liszt - Jardim America, Rio de Janeiro - RJ, 21240, Brasil;-22.8073899;-43.3217608;08/01/2020;21:16:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33009;Rua Clarimundo de Melo, 847 - Quintino Bocaiuva, Rio de Janeiro - RJ, 21311-280, Brasil;-22.8926602;-43.3243705;08/01/2020;22:12:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33013;R. Edon, 17 - Costa Barros, Rio de Janeiro - RJ, 21650-220, Brasil;-22.8257088;-43.3711887;09/01/2020;0:05:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33014;Morar Carioca, Triagem, Rio de Janeiro - RJ, 20960-045, Brasil;-22.8951258;-43.2462836;09/01/2020;5:15:00;1;0;0;1;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;1;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
33015;13, Cidade de Deus, Rio de Janeiro - RJ, Brasil;-22.9465479;-43.3697197;09/01/2020;6:54:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
33023;Cidade de Deus, Rio de Janeiro - RJ, 22772-380, Brasil;-22.9483288;-43.3612935;09/01/2020;8:01:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33026;Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil;-22.8581095;-43.4875308;09/01/2020;7:00:00;1;0;0;2;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;2;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
33028;Bandeira 2, Del Castilho, Rio de Janeiro - RJ, 20771-003, Brasil;-22.8806896;-43.2703547;09/01/2020;16:22:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33029;13 - Cidade de Deus, Rio de Janeiro - RJ, 22773-615, Brasil;-22.9517142;-43.3614749;09/01/2020;17:01:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33034;R. Ferreira de Andrade - Cachambi, Rio de Janeiro - RJ, Brasil;-22.8901332;-43.2706267;09/01/2020;21:33:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33039;Morro do Borel, Tijuca, Rio de Janeiro - RJ, 20530-420, Brasil;-22.9395041;-43.2515359;10/01/2020;5:30:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33040;Morro do Borel - Andaraí, Rio de Janeiro - RJ, 20531, Brasil;-22.9383333;-43.2594444;10/01/2020;7:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33043;Complexo do Chapadão - Costa Barros, Rio de Janeiro - RJ, 21755-470, Brasil;-22.8229118;-43.3767869;10/01/2020;8:00:00;1;4;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;4;;;;Sim;4;Polícias Civil e Militar;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
33044;Morro do Andarai - Andaraí, Rio de Janeiro - RJ, 20531-490, Brasil;-22.9352778;-43.2563889;10/01/2020;1:37:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33046;Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20530-650, Brasil;-22.9394893;-43.2526444;10/01/2020;16:18:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33047;Morro da Babilônia - Leme, Rio de Janeiro - RJ, 22010-060, Brasil;-22.960443;-43.170702;06/01/2020;1:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Sim;;;Sim;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;Animais;;
33052;Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20530-450, Brasil;-22.9395041;-43.2515359;10/01/2020;19:00:00;1;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
33053;Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil;-22.8581095;-43.4875308;10/01/2020;21:13:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33054;Favela da Light, Realengo, Rio de Janeiro - RJ, 21615, Brasil;-22.8920063;-43.4274927;10/01/2020;23:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33055;Vila Vintém - Padre Miguel, Rio de Janeiro - RJ, 21721-460, Brasil;-22.8709633;-43.4426703;11/01/2020;1:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33056;Rua Maestro Ernesto Nazaré - Vila Isabel, Rio de Janeiro - RJ, Brasil;-22.908191;-43.2432882;11/01/2020;6:28:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33057;Complexo da Penha - Penha, Rio de Janeiro - RJ, 21070-390, Brasil;-22.8441545;-43.2804028;10/01/2020;6:03:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33058;Mangueira, Rio de Janeiro - RJ, Brasil;-22.9052507;-43.2340127;11/01/2020;6:16:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33063;Morro do Santo André e Favela da 48 - Bangu, Rio de Janeiro - RJ, 21820-310, Brasil;-22.8555742;-43.4973191;11/01/2020;9:21:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33071;BRT Transolímpica, Rio de Janeiro - RJ, Brasil;-22.8658959;-43.4087315;11/01/2020;21:30:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33072;Posto 8, Av. Lúcio Costa, 6900 - Barra da Tijuca, Rio de Janeiro - RJ, 22795-006, Brasil;-23.0104419;-43.368884;11/01/2020;23:42:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33073;Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil;-22.8581095;-43.4875308;12/01/2020;10:43:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33074;Campo da Vila -Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil;-22.8604006;-43.4884116;12/01/2020;12:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33075;Complexo do Chapadão - Anchieta, Rio de Janeiro - RJ, 21655-080, Brasil;-22.821252;-43.387476;12/01/2020;10:30:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33080;Rainha, Cidade de Deus, Rio de Janeiro - RJ, 22772-380, Brasil;-22.9483288;-43.3612935;12/01/2020;22:26:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33082;R. C - Padre Miguel, Rio de Janeiro - RJ, 21760-590, Brasil;-22.8718996;-43.4501198;12/01/2020;20:00:00;0;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Tentativa/Roubo;
33083;Linha Vermelha - São Cristóvão, Rio de Janeiro - RJ, Brasil;-22.8912892;-43.2224971;12/01/2020;23:00:00;0;0;0;1;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;1;Não;;;Não;;;Sim;;1;Não;;;Não;;;Não;;;;;Sim;;;1;;Não;;;;;Não;;;;Não;;;;;Não Identificado;
33084;Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil;-22.8581095;-43.4875308;12/01/2020;23:41:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33085;Rocinha 2, Cidade de Deus, Rio de Janeiro - RJ, 22773-201, Brasil;-22.9526119;-43.366085;13/01/2020;6:57:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33087;13,  Cidade de Deus, Rio de Janeiro - RJ, 22773-615, Brasil;-22.9517142;-43.3614749;13/01/2020;8:33:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33089;Tangará, Cidade de Deus, Rio de Janeiro - RJ, Brasil;-22.9465479;-43.3697197;13/01/2020;9:44:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33094;R. Bulhões Marcial - Vigário Geral, Rio de Janeiro - RJ, Brasil;-22.8100624;-43.3018198;13/01/2020;5:30:00;1;0;0;0;1;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;1;;;Não;;;Sim;;Fora de serviço;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Tentativa/Roubo;Homicídio/Tentativa
33097;Vila Vintém - Padre Miguel, Rio de Janeiro - RJ, 21721-460, Brasil;-22.8709633;-43.4426703;13/01/2020;16:58:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33098;Karatê - Cidade de Deus, Rio de Janeiro - RJ, 22775-690, Brasil;-22.9471;-43.368873;13/01/2020;17:40:00;1;0;0;1;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;1;;;Não;;;Não;;;Sim;;1;Não;;;Não;;;Não;;;;;Sim;;;1;Bala perdida;Não;;;;;Não;;;;Não;;;;;Operação Policial;
33101;Complexo do Alemão, Rio de Janeiro - RJ, 20766, Brasil;-22.8573529;-43.2832146;13/01/2020;22:11:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33106;Av. Marechal Fontenele - Jardim Sulacap, Rio de Janeiro - RJ, Brasil;-22.885414;-43.3966255;14/01/2020;0:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33107;Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil;-22.8694071;-43.4790849;14/01/2020;0:20:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33109;Mandela, Manguinhos, Rio de Janeiro - RJ, 20911-300, Brasil;-22.88265;-43.249002;14/01/2020;5:28:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33110;Favela do Muquiço, Deodoro, Rio de Janeiro - RJ, 21670-050, Brasil;-22.8517;-43.379974;14/01/2020;5:20:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33116;Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil;-22.8694071;-43.4790849;14/01/2020;12:20:00;1;3;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;3;;;;Sim;3;14° BPM (Bangu);Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
33117;Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil;-22.8694071;-43.4790849;14/01/2020;14:35:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33118;Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil;-22.8694071;-43.4790849;14/01/2020;15:44:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33120;Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil;-22.8694071;-43.4790849;14/01/2020;16:44:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33122;Tanque, Rio de Janeiro - RJ, Brasil;-22.9183448;-43.3608954;14/01/2020;17:58:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33123;R. Otacílio Pedro Vasco - Parque Anchieta, Rio de Janeiro - RJ, Brasil;-22.8354971;-43.4158362;14/01/2020;18:47:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33124;Estr. da Água Branca - Realengo, Rio de Janeiro - RJ, Brasil;-22.8678127;-43.4444166;14/01/2020;14:21:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33125;Para Pedro, Colégio, Rio de Janeiro - RJ, 21235-280, Brasil;-22.8385298;-43.3341193;14/01/2020;20:45:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33126;R. Vinte e Quatro de Maio - Engenho Novo, Rio de Janeiro - RJ, Brasil;-22.9028429;-43.2681691;14/01/2020;19:00:00;1;0;1;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;;;;Não;;;Sim;Fora de serviço;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Tentativa/Roubo;
33128;Manguinhos, Rio de Janeiro - RJ, Brasil;-22.8830377;-43.2457507;14/01/2020;21:50:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33135;R. Aristídes Lôbo - Rio Comprido, Rio de Janeiro - RJ, 20250-450, Brasil;-22.9205769;-43.2086806;15/01/2020;5:40:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33137;Manguinhos, Rio de Janeiro - RJ, Brasil;-22.8830377;-43.2457507;15/01/2020;6:29:00;1;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
33138;Morro da Serrinha, Madureira, Rio de Janeiro - RJ, 21360, Brasil;-22.8662498;-43.3275184;15/01/2020;4:49:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33145;R. Barão de Itambí - Botafogo, Rio de Janeiro - RJ, 22250, Brasil;-22.9411821;-43.1809683;14/01/2020;22:00:00;0;0;0;1;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;1;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Tentativa/Roubo;
33147;Estr. Manuel Nogueira de Sá - Realengo, Rio de Janeiro - RJ, Brasil;-22.8885564;-43.4140127;15/01/2020;18:35:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33149;R. Ribeiro Guimarães - Tijuca, Rio de Janeiro - RJ, 20511-070, Brasil;-22.9198076;-43.236949;15/01/2020;17:40:00;1;0;0;0;1;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;1;;;Não;;;Sim;;Fora de serviço;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Tentativa/Roubo;
33151;Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20530-450, Brasil;-22.9395041;-43.2515359;15/01/2020;20:28:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33157;Malvinas, Vila Kennedy, Rio de Janeiro - RJ, 21850-020, Brasil;-22.8622904;-43.4865673;16/01/2020;7:22:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33161;Vidigal, Rio de Janeiro - RJ, Brasil;-22.9945157;-43.2378333;16/01/2020;5:45:00;1;4;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;4;;;;Sim;4;CPP, GIT e UPP;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
33170;R. Pedra Rasa - Ricardo de Albuquerque, Rio de Janeiro - RJ, Brasil;-22.8311963;-43.3858821;16/01/2020;13:58:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
33174;Vidigal, Rio de Janeiro - RJ, Brasil;-22.9945157;-43.2378333;16/01/2020;17:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
