ID,latitude,longitude,fecha,hora,presencia_policia,civiles_muertos,policias_muertos,varones_muertos,mujeres_muertas,cerca_escuelas,motivo_principal.y,direccion,localidad,bairro,region
33044,-22.9352778,-43.2563889,10/01/2020,01:37:00,0,0,0,NA,NA,Não,NA,"Morro do Andarai - Andaraí, Rio de Janeiro - RJ, 20531-490, Brasil",Andaraí,Tijuca,VILA ISABEL
33046,-22.9394893,-43.2526444,10/01/2020,16:18:00,0,0,0,NA,NA,Não,NA,"Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20530-650, Brasil",Tijuca,Tijuca,TIJUCA
33047,-22.960443,-43.170702,06/01/2020,01:00:00,0,0,0,NA,NA,Não,NA,"Morro da Babilônia - Leme, Rio de Janeiro - RJ, 22010-060, Brasil",Leme,Zona Sul,COPACABANA
33052,-22.9395041,-43.2515359,10/01/2020,19:00:00,1,1,0,1,NA,Não,Operação Policial,"Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20530-450, Brasil",Tijuca,Tijuca,TIJUCA
33053,-22.8581095,-43.4875308,10/01/2020,21:13:00,0,0,0,NA,NA,Não,NA,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
33054,-22.8920063,-43.4274927,10/01/2020,23:00:00,0,0,0,NA,NA,Não,NA,"Favela da Light, Realengo, Rio de Janeiro - RJ, 21615, Brasil",Realengo,Bangu,REALENGO
33055,-22.8709633,-43.4426703,11/01/2020,01:00:00,0,0,0,NA,NA,Não,NA,"Vila Vintém - Padre Miguel, Rio de Janeiro - RJ, 21721-460, Brasil",Padre Miguel,Bangu,BANGU
33056,-22.908191,-43.2432882,11/01/2020,06:28:00,0,0,0,NA,NA,Não,NA,"Rua Maestro Ernesto Nazaré - Vila Isabel, Rio de Janeiro - RJ, Brasil",São Francisco Xavier,Méier,MEIER
33057,-22.8441545,-43.2804028,10/01/2020,06:03:00,0,0,0,NA,NA,Não,NA,"Complexo da Penha - Penha, Rio de Janeiro - RJ, 21070-390, Brasil",Penha,Penha,PENHA
33058,-22.9052507,-43.2340127,11/01/2020,06:16:00,0,0,0,NA,NA,Não,NA,"Mangueira, Rio de Janeiro - RJ, Brasil",Mangueira,Centro,SAO CRISTOVAO
33063,-22.8555742,-43.4973191,11/01/2020,09:21:00,0,0,0,NA,NA,Não,NA,"Morro do Santo André e Favela da 48 - Bangu, Rio de Janeiro - RJ, 21820-310, Brasil",Bangu,Bangu,BANGU
33071,-22.8658959,-43.4087315,11/01/2020,21:30:00,0,0,0,NA,NA,Não,NA,"BRT Transolímpica, Rio de Janeiro - RJ, Brasil",Vila Militar,Bangu,REALENGO
33072,-23.0104419,-43.368884,11/01/2020,23:42:00,0,0,0,NA,NA,Não,NA,"Posto 8, Av. Lúcio Costa, 6900 - Barra da Tijuca, Rio de Janeiro - RJ, 22795-006, Brasil",Barra da Tijuca,Barra da Tijuca,BARRA DA TIJUCA
33073,-22.8581095,-43.4875308,12/01/2020,10:43:00,0,0,0,NA,NA,Não,NA,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
33074,-22.8604006,-43.4884116,12/01/2020,12:00:00,0,0,0,NA,NA,Não,NA,"Campo da Vila -Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",Vila Kennedy,Bangu,BANGU
33075,-22.821252,-43.387476,12/01/2020,10:30:00,0,0,0,NA,NA,Não,NA,"Complexo do Chapadão - Anchieta, Rio de Janeiro - RJ, 21655-080, Brasil",Anchieta,Pavuna,ANCHIETA
33080,-22.9483288,-43.3612935,12/01/2020,22:26:00,0,0,0,NA,NA,Não,NA,"Rainha, Cidade de Deus, Rio de Janeiro - RJ, 22772-380, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
33082,-22.8718996,-43.4501198,12/01/2020,20:00:00,0,1,0,1,NA,Não,Tentativa/Roubo,"R. C - Padre Miguel, Rio de Janeiro - RJ, 21760-590, Brasil",Padre Miguel,Bangu,BANGU
33083,-22.8912892,-43.2224971,12/01/2020,23:00:00,0,0,0,NA,NA,Não,Não Identificado,"Linha Vermelha - São Cristóvão, Rio de Janeiro - RJ, Brasil",São Cristóvão,Centro,SAO CRISTOVAO
33084,-22.8581095,-43.4875308,12/01/2020,23:41:00,0,0,0,NA,NA,Não,NA,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
33085,-22.9526119,-43.366085,13/01/2020,06:57:00,0,0,0,NA,NA,Não,NA,"Rocinha 2, Cidade de Deus, Rio de Janeiro - RJ, 22773-201, Brasil",Jacarepaguá,Jacarepaguá,JACAREPAGUA
33087,-22.9517142,-43.3614749,13/01/2020,08:33:00,0,0,0,NA,NA,Não,NA,"13,  Cidade de Deus, Rio de Janeiro - RJ, 22773-615, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
33089,-22.9465479,-43.3697197,13/01/2020,09:44:00,0,0,0,NA,NA,Não,NA,"Tangará, Cidade de Deus, Rio de Janeiro - RJ, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
33094,-22.8100624,-43.3018198,13/01/2020,05:30:00,1,0,0,NA,NA,Não,Tentativa/Roubo,"R. Bulhões Marcial - Vigário Geral, Rio de Janeiro - RJ, Brasil",Vigário Geral,Penha,VIGARIO GERAL
33097,-22.8709633,-43.4426703,13/01/2020,16:58:00,0,0,0,NA,NA,Não,NA,"Vila Vintém - Padre Miguel, Rio de Janeiro - RJ, 21721-460, Brasil",Padre Miguel,Bangu,BANGU
33098,-22.9471,-43.368873,13/01/2020,17:40:00,1,0,0,NA,NA,Não,Operação Policial,"Karatê - Cidade de Deus, Rio de Janeiro - RJ, 22775-690, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
33101,-22.8573529,-43.2832146,13/01/2020,22:11:00,0,0,0,NA,NA,Não,NA,"Complexo do Alemão, Rio de Janeiro - RJ, 20766, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
33106,-22.885414,-43.3966255,14/01/2020,00:00:00,0,0,0,NA,NA,Não,NA,"Av. Marechal Fontenele - Jardim Sulacap, Rio de Janeiro - RJ, Brasil",Campo dos Afonsos,Bangu,REALENGO
33107,-22.8694071,-43.4790849,14/01/2020,00:20:00,0,0,0,NA,NA,Não,NA,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil",Bangu,Bangu,BANGU
33109,-22.88265,-43.249002,14/01/2020,05:28:00,0,0,0,NA,NA,Não,NA,"Mandela, Manguinhos, Rio de Janeiro - RJ, 20911-300, Brasil",Manguinhos,Ramos,RAMOS
33110,-22.8517,-43.379974,14/01/2020,05:20:00,1,0,0,NA,NA,Não,NA,"Favela do Muquiço, Deodoro, Rio de Janeiro - RJ, 21670-050, Brasil",Deodoro,Bangu,REALENGO
33116,-22.8694071,-43.4790849,14/01/2020,12:20:00,1,3,0,3,NA,Não,Operação Policial,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil",Bangu,Bangu,BANGU
33117,-22.8694071,-43.4790849,14/01/2020,14:35:00,1,0,0,NA,NA,Não,NA,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil",Bangu,Bangu,BANGU
33118,-22.8694071,-43.4790849,14/01/2020,15:44:00,1,0,0,NA,NA,Não,NA,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil",Bangu,Bangu,BANGU
33120,-22.8694071,-43.4790849,14/01/2020,16:44:00,1,0,0,NA,NA,Não,NA,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil",Bangu,Bangu,BANGU
33122,-22.9183448,-43.3608954,14/01/2020,17:58:00,0,0,0,NA,NA,Não,NA,"Tanque, Rio de Janeiro - RJ, Brasil",Tanque,Jacarepaguá,JACAREPAGUA
33123,-22.8354971,-43.4158362,14/01/2020,18:47:00,0,0,0,NA,NA,Não,NA,"R. Otacílio Pedro Vasco - Parque Anchieta, Rio de Janeiro - RJ, Brasil",Parque Anchieta,Pavuna,ANCHIETA
33124,-22.8678127,-43.4444166,14/01/2020,14:21:00,0,0,0,NA,NA,Não,NA,"Estr. da Água Branca - Realengo, Rio de Janeiro - RJ, Brasil",Padre Miguel,Bangu,BANGU
33125,-22.8385298,-43.3341193,14/01/2020,20:45:00,0,0,0,NA,NA,Não,NA,"Para Pedro, Colégio, Rio de Janeiro - RJ, 21235-280, Brasil",Colégio,Madureira,IRAJA
33126,-22.9028429,-43.2681691,14/01/2020,19:00:00,1,0,1,1,NA,Não,Tentativa/Roubo,"R. Vinte e Quatro de Maio - Engenho Novo, Rio de Janeiro - RJ, Brasil",Engenho Novo,Méier,MEIER
33128,-22.8830377,-43.2457507,14/01/2020,21:50:00,0,0,0,NA,NA,Não,NA,"Manguinhos, Rio de Janeiro - RJ, Brasil",Manguinhos,Ramos,RAMOS
33135,-22.9205769,-43.2086806,15/01/2020,05:40:00,0,0,0,NA,NA,Não,NA,"R. Aristídes Lôbo - Rio Comprido, Rio de Janeiro - RJ, 20250-450, Brasil",Rio Comprido,Centro,RIO COMPRIDO
33137,-22.8830377,-43.2457507,15/01/2020,06:29:00,1,1,0,1,NA,Não,Operação Policial,"Manguinhos, Rio de Janeiro - RJ, Brasil",Manguinhos,Ramos,RAMOS
33138,-22.8662498,-43.3275184,15/01/2020,04:49:00,1,0,0,NA,NA,Não,NA,"Morro da Serrinha, Madureira, Rio de Janeiro - RJ, 21360, Brasil",Madureira,Madureira,MADUREIRA
33145,-22.9411821,-43.1809683,14/01/2020,22:00:00,0,0,0,NA,NA,Não,Tentativa/Roubo,"R. Barão de Itambí - Botafogo, Rio de Janeiro - RJ, 22250, Brasil",Botafogo,Zona Sul,BOTAFOGO
33147,-22.8885564,-43.4140127,15/01/2020,18:35:00,0,0,0,NA,NA,Não,NA,"Estr. Manuel Nogueira de Sá - Realengo, Rio de Janeiro - RJ, Brasil",Realengo,Bangu,REALENGO
33149,-22.9198076,-43.236949,15/01/2020,17:40:00,1,0,0,NA,NA,Não,Tentativa/Roubo,"R. Ribeiro Guimarães - Tijuca, Rio de Janeiro - RJ, 20511-070, Brasil",Vila Isabel,Tijuca,VILA ISABEL
33151,-22.9395041,-43.2515359,15/01/2020,20:28:00,0,0,0,NA,NA,Não,NA,"Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20530-450, Brasil",Tijuca,Tijuca,TIJUCA
33157,-22.8622904,-43.4865673,16/01/2020,07:22:00,0,0,0,NA,NA,Não,NA,"Malvinas, Vila Kennedy, Rio de Janeiro - RJ, 21850-020, Brasil",Vila Kennedy,Bangu,BANGU
33161,-22.9945157,-43.2378333,16/01/2020,05:45:00,1,4,0,4,NA,Não,Operação Policial,"Vidigal, Rio de Janeiro - RJ, Brasil",Vidigal,Zona Sul,LAGOA
33170,-22.8311963,-43.3858821,16/01/2020,13:58:00,0,0,0,NA,NA,Não,NA,"R. Pedra Rasa - Ricardo de Albuquerque, Rio de Janeiro - RJ, Brasil",Ricardo de Albuquerque,Pavuna,ANCHIETA
33174,-22.9945157,-43.2378333,16/01/2020,17:00:00,0,0,0,NA,NA,Não,NA,"Vidigal, Rio de Janeiro - RJ, Brasil",Vidigal,Zona Sul,LAGOA
33175,-22.9441667,-43.2408333,16/01/2020,18:59:00,0,0,0,NA,NA,Não,NA,"Morro da Formiga - Tijuca, Rio de Janeiro - RJ, 20530, Brasil",Tijuca,Tijuca,TIJUCA
33183,-22.8990565,-43.2636631,16/01/2020,22:10:00,1,3,0,3,NA,Não,Operação Policial,"Rato Molhado - R. Dois de Maio - Engenho Novo, Rio de Janeiro - RJ, 20961, Brasil",Engenho Novo,Méier,MEIER
33189,-22.9079429,-43.2721951,17/01/2020,06:15:00,0,0,0,NA,NA,Não,NA,"R. Gen. Belegarde - Engenho Novo, Rio de Janeiro - RJ, 20710-003, Brasil",Engenho Novo,Méier,MEIER
33192,-22.8604006,-43.4884116,17/01/2020,08:21:00,0,0,0,NA,NA,Não,NA,"Barrão, Vila Kennedy, Rio de Janeiro - RJ, 21850-007, Brasil",Vila Kennedy,Bangu,BANGU
33193,-22.8581095,-43.4875308,17/01/2020,06:23:00,0,0,0,NA,NA,Não,NA,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
33195,-22.9483288,-43.3612935,17/01/2020,09:08:00,0,0,0,NA,NA,Não,NA,"Rua do Rainha, Cidade de Deus, Rio de Janeiro - RJ, 22772-380, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
33196,-22.8499424,-43.2740869,16/01/2020,19:35:00,0,0,0,NA,NA,Não,Não Identificado,"R. Jorge Gonçalves de Araújo - Olaria, Rio de Janeiro - RJ, 21070-000, Brasil",Olaria,Ramos,RAMOS
33199,-22.8255312,-43.34446,17/01/2020,07:36:00,1,0,0,NA,NA,Não,NA,"Acari, Rio de Janeiro - RJ, Brasil",Acari,Pavuna,PAVUNA
33202,-22.8806896,-43.2703547,17/01/2020,12:01:00,0,0,0,NA,NA,Não,NA,"Bandeira 2, Del Castilho, Rio de Janeiro - RJ, 20771-003, Brasil",Del Castilho,Inhaúma,INHAUMA
33206,-22.8830377,-43.2457507,17/01/2020,14:57:00,0,0,0,NA,NA,Não,NA,"Manguinhos, Rio de Janeiro - RJ, Brasil",Manguinhos,Ramos,RAMOS
33208,-22.9785047,-43.3364606,17/01/2020,15:30:00,0,0,0,NA,NA,Não,NA,"Pantanal, Cidade de Deus, Rio de Janeiro - RJ, Brasil",Itanhangá,Barra da Tijuca,BARRA DA TIJUCA
33211,-22.8781528,-43.4110151,17/01/2020,23:22:00,0,0,0,NA,NA,Não,NA,"R. Simão da Cunha - Magalhães Bastos, Rio de Janeiro - RJ, 21750-110, Brasil",Magalhães Bastos,Bangu,REALENGO
33215,-22.8581095,-43.4875308,18/01/2020,03:19:00,0,0,0,NA,NA,Não,NA,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
33219,-22.8196976,-43.2943395,18/01/2020,04:15:00,0,0,0,NA,NA,Não,NA,"Cidade Alta, Cordovil, Rio de Janeiro - RJ, 21010-200, Brasil",Cordovil,Penha,VIGARIO GERAL
33227,-22.8158185,-43.3806449,18/01/2020,09:10:00,0,0,0,NA,NA,Não,NA,"Village - Pavuna, Rio de Janeiro - RJ, 21655-180, Brasil",Pavuna,Pavuna,PAVUNA
33229,-22.9081076,-43.2678442,18/01/2020,09:00:00,0,0,0,NA,NA,Não,Tentativa/Roubo,"Engenho Novo, Rio de Janeiro - RJ, Brasil",Engenho Novo,Méier,MEIER
33233,-22.8654866,-43.2619815,18/01/2020,17:51:00,0,0,0,NA,NA,Não,NA,"Morro do Adeus - Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
33234,-22.8654866,-43.2619815,18/01/2020,18:51:00,0,0,0,NA,NA,Não,NA,"Morro do Adeus - Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
33245,-22.9441667,-43.2408333,19/01/2020,00:06:00,0,0,0,NA,NA,Não,NA,"Morro da Formiga - Tijuca, Rio de Janeiro - RJ, 20530, Brasil",Tijuca,Tijuca,TIJUCA
33246,-22.9879622,-43.2480261,19/01/2020,09:13:00,0,0,0,NA,NA,Não,NA,"Rocinha, Rio de Janeiro - RJ, Brasil",Rocinha,Zona Sul,ROCINHA
33247,-22.9912563,-43.2502995,19/01/2020,10:32:00,0,0,0,NA,NA,Não,NA,"Largo do Boiadeiro - Rocinha, Rio de Janeiro - RJ, 22451-265, Brasil",Rocinha,Zona Sul,ROCINHA
33248,-22.8465264,-43.3732536,19/01/2020,09:00:00,1,0,0,NA,NA,Não,Ação policial,"Rua Luís Coutinho Cavalcanti, Muquiço, Guadalupe, Rio de Janeiro - RJ, Brasil",Guadalupe,Pavuna,ANCHIETA
33249,-22.8654866,-43.2619815,19/01/2020,10:52:00,0,0,0,NA,NA,Não,Guerra,"Morro do Adeus, Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
33252,-22.8799105,-43.2263825,19/01/2020,16:24:00,0,0,0,NA,NA,Não,NA,"Caju, Rio de Janeiro - RJ, Brasil",Caju,Centro,PORTUARIA
33253,-22.8654866,-43.2619815,19/01/2020,16:19:00,0,0,0,NA,NA,Não,NA,"Morro do Adeus  - Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
33254,-22.8654866,-43.2619815,19/01/2020,17:19:00,0,0,0,NA,NA,Não,NA,"Morro do Adeus - Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
33256,-22.8654866,-43.2619815,19/01/2020,18:20:00,0,0,0,NA,NA,Não,NA,"Morro do Adeus - Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
33257,-22.8604006,-43.4884116,19/01/2020,02:00:00,1,2,0,2,0,Não,Ação policial,"Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",Vila Kennedy,Bangu,BANGU
33259,-22.9325728,-43.2410248,20/01/2020,00:06:00,0,0,0,NA,NA,Não,NA,"Tijuca, Rio de Janeiro - RJ, Brasil",Tijuca,Tijuca,TIJUCA
33266,-22.8624341,-43.2748755,20/01/2020,07:10:00,1,1,0,1,NA,Não,Ação policial,"R. da Alvorada - Complexo do Alemão, Rio de Janeiro - RJ, 21061-180, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
33283,-22.8654866,-43.2619815,20/01/2020,23:17:00,0,0,0,NA,NA,Não,NA,"Morro do Adeus, Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
33286,-22.9169636,-43.1952544,20/01/2020,22:34:00,0,0,0,NA,NA,Não,NA,"Morro da Mineira - Catumbi, Rio de Janeiro - RJ, 20251-450, Brasil",Catumbi,Centro,RIO COMPRIDO
33287,-22.923715,-43.1951589,21/01/2020,01:26:00,0,0,0,NA,NA,Não,NA,"R. Navarro - Santa Teresa, Rio de Janeiro - RJ, Brasil",Catumbi,Centro,RIO COMPRIDO
33288,-22.8622983,-43.4914814,21/01/2020,01:00:00,0,0,0,NA,NA,Não,NA,"R. Congo - Vila Kennedy, Rio de Janeiro - RJ, 21852-580, Brasil",Bangu,Bangu,BANGU
33289,-22.9483417,-43.3701209,21/01/2020,00:45:00,0,0,0,NA,NA,Não,NA,"Karatê - Cidade de Deus, Rio de Janeiro - RJ, 22775-690, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
33290,-22.8622983,-43.4914814,21/01/2020,06:08:00,0,0,0,NA,NA,Não,NA,"R. Congo, Vila Kennedy, Rio de Janeiro - RJ, 21852-580, Brasil",Bangu,Bangu,BANGU
33294,-22.9476632,-43.3705179,21/01/2020,07:04:00,0,0,0,NA,NA,Não,NA,"Jardim do Amanhã, Cidade de Deus, Rio de Janeiro - RJ, 22775-740, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
33303,-22.8654866,-43.2619815,21/01/2020,08:28:00,1,1,0,1,NA,Não,Operação Policial,"Morro do Adeus, Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
33305,-22.9485425,-43.368071,21/01/2020,09:19:00,0,0,0,NA,NA,Não,NA,"R. Jericó - Cidade de Deus, Rio de Janeiro - RJ, 22773-100, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
33314,-22.8654866,-43.2619815,21/01/2020,16:03:00,0,0,0,NA,NA,Não,NA,"Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
33318,-22.8960716,-43.243689,21/01/2020,16:57:00,0,0,0,NA,NA,Não,NA,"Triagem - Benfica, Rio de Janeiro - RJ, 20911-180, Brasil",Benfica,Centro,SAO CRISTOVAO
33320,-22.9461738,-43.3646109,21/01/2020,19:12:00,0,0,0,NA,NA,Não,NA,"15, Cidade de Deus, Rio de Janeiro - RJ, 22773-500, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
33322,-22.92602,-43.196796,21/01/2020,20:29:00,0,0,0,NA,NA,Não,NA,"Fallet/Fogueteiro, Santa Teresa, Rio de Janeiro - RJ, 20241-360, Brasil",Santa Teresa,Centro,SANTA TEREZA
33331,-22.9196112,-43.2855362,21/01/2020,19:30:00,1,0,0,NA,NA,Não,Ação policial,"Complexo do Lins, Lins de Vasconcelos, Rio de Janeiro - RJ, 20725-140, Brasil",Jacarepaguá,Jacarepaguá,JACAREPAGUA
33335,-22.822963,-43.338884,22/01/2020,04:42:00,1,0,0,NA,NA,Não,Operação Policial,"Acari, Rio de Janeiro - RJ, 21531, Brasil",Acari,Pavuna,PAVUNA
33336,-22.8487441,-43.2828813,22/01/2020,06:03:00,1,1,0,1,NA,Não,Operação Policial,"Vila Cruzeiro, Complexo da Penha, Rio de Janeiro - RJ, 21070-730, Brasil",Penha,Penha,PENHA
33337,-22.8694071,-43.4790849,22/01/2020,06:05:00,1,0,0,NA,NA,Não,Operação Policial,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil",Bangu,Bangu,BANGU
33338,-22.9465479,-43.3697197,22/01/2020,00:25:00,0,0,0,NA,NA,Não,NA,"Cidade de Deus, Rio de Janeiro - RJ, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
33341,-22.8246493,-43.3727275,22/01/2020,01:00:00,1,2,0,2,NA,Não,Ação policial,"Complexo da Pedreira - Costa Barros, Rio de Janeiro - RJ, 21515-570, Brasil",Costa Barros,Pavuna,PAVUNA
33342,-22.8487441,-43.2828813,22/01/2020,07:16:00,1,0,0,NA,NA,Não,Operação Policial,"Vila Cruzeiro, Complexo da Penha, Rio de Janeiro - RJ, 21070-730, Brasil",Penha,Penha,PENHA
33348,-22.8487441,-43.2828813,22/01/2020,11:39:00,1,0,0,NA,NA,Não,NA,"Vila Cruzeiro, Complexo da Penha, Rio de Janeiro - RJ, 21070-730, Brasil",Penha,Penha,PENHA
33354,-22.8790971,-43.2166999,22/01/2020,04:00:00,1,0,1,1,NA,Não,Operação Policial,"Complexo do Caju - Caju, Rio de Janeiro - RJ, 20931-600, Brasil",Caju,Centro,PORTUARIA
33355,-22.8638101,-43.5089118,22/01/2020,13:10:00,0,0,0,NA,NA,Não,NA,"Vila Kennedy, Rio de Janeiro - RJ, 23098, Brasil",Bangu,Bangu,BANGU
33356,-22.8594965,-43.4933409,22/01/2020,19:38:00,0,0,0,NA,NA,Não,NA,"R. Libreville - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",Vila Kennedy,Bangu,BANGU
33363,-22.9639551,-43.1799117,23/01/2020,01:45:00,0,0,0,NA,NA,Não,NA,"Ladeira do Leme - Copacabana, Rio de Janeiro - RJ, 22020, Brasil",Copacabana,Zona Sul,COPACABANA
33365,-22.8588459,-43.4892169,23/01/2020,05:43:00,1,0,0,NA,NA,Não,Operação Policial,"R. Zâmbia, Vila Kennedy, Rio de Janeiro - RJ, Brasil",Vila Kennedy,Bangu,BANGU
33370,-22.8675722,-43.3252865,23/01/2020,07:42:00,1,0,0,NA,NA,Não,Operação Policial,"Morro da Serrinha - Madureira, Rio de Janeiro - RJ, 21360, Brasil",Madureira,Madureira,MADUREIRA
33371,-22.9642199,-43.1771458,23/01/2020,06:00:00,1,0,0,NA,NA,Não,Briga,"R. Min. Viveiros de Castro - Copacabana, Rio de Janeiro - RJ, Brasil",Copacabana,Zona Sul,COPACABANA
33372,-22.876153,-43.305689,23/01/2020,09:30:00,1,1,0,1,NA,Não,Operação Policial,"Morro do Urubu - Piedade, Rio de Janeiro - RJ, 21381-400, Brasil",Piedade,Méier,MEIER
33374,-22.8498512,-43.2864506,22/01/2020,13:58:00,0,0,0,NA,NA,Não,NA,"Vila Cruzeiro - Penha, Rio de Janeiro - RJ, 21072-700, Brasil",Penha,Penha,PENHA
33375,-22.9465479,-43.3697197,23/01/2020,15:36:00,0,0,0,NA,NA,Não,NA,"Cidade de Deus, Rio de Janeiro - RJ, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
33376,-22.84206,-43.334994,23/01/2020,18:21:00,0,0,0,NA,NA,Não,NA,Rua doutor furquim mendes,Colégio,Madureira,IRAJA
33378,-22.9111654,-43.2170455,23/01/2020,18:00:00,1,0,1,1,NA,Não,Homicídio/Tentativa,"R. Teixeira Soares - Praca da Bandeira, Rio de Janeiro - RJ, Brasil",Maracanã,Tijuca,VILA ISABEL
33380,-22.8654866,-43.2619815,23/01/2020,21:32:00,0,0,0,NA,NA,Não,NA,"Morro do Adeus, Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
33381,-22.9076862,-43.2797296,23/01/2020,20:10:00,1,0,0,NA,NA,Não,NA,"R. Azamor - Lins de Vasconcelos, Rio de Janeiro - RJ, 20710, Brasil",Lins de Vasconcelos,Méier,MEIER
33383,-22.9465479,-43.3697197,23/01/2020,19:21:00,0,0,0,NA,NA,Não,NA,"15, Cidade de Deus, Rio de Janeiro - RJ, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
33384,-22.854176,-43.3407814,24/01/2020,06:00:00,1,1,0,1,NA,Não,Operação Policial,"Morro do Faz Quem Quer, Rocha Miranda, Rio de Janeiro - RJ, 21540-510, Brasil",Rocha Miranda,Madureira,MADUREIRA
33393,-22.9068423,-43.1781471,24/01/2020,13:45:00,1,0,0,NA,NA,Não,Tentativa/Roubo,"Largo da Carioca - Centro, Rio de Janeiro - RJ, Brasil",Centro,Centro,CENTRO
33404,-22.8969198,-43.3516802,25/01/2020,05:00:00,0,0,0,NA,NA,Não,NA,"Praça Seca, Rio de Janeiro - RJ, Brasil",Praça Seca,Jacarepaguá,JACAREPAGUA
33411,-22.8550907,-43.3339592,25/01/2020,06:30:00,1,1,0,1,NA,Não,Operação Policial,"Favela do Terço - Váz Lobo, Rio de Janeiro - RJ, 21361-170, Brasil",Vaz Lobo,Madureira,MADUREIRA
33412,-22.856924,-43.4867,25/01/2020,10:39:00,0,0,0,NA,NA,Não,NA,"Leão, Vila Kennedy, Rio de Janeiro - RJ, 21850-390, Brasil",Vila Kennedy,Bangu,BANGU
33415,-22.879372,-43.216816,25/01/2020,07:00:00,0,0,0,NA,NA,Não,NA,"Caju, Rio de Janeiro - RJ, 20931-600, Brasil",Caju,Centro,PORTUARIA
33418,-22.8236102,-43.2957558,25/01/2020,15:16:00,0,0,0,NA,NA,Não,NA,"R. Jorge Coelho, 708 - Brás de Pina, Rio de Janeiro - RJ, 21012, Brasil",Cordovil,Penha,VIGARIO GERAL
33426,-22.9465479,-43.3697197,25/01/2020,20:44:00,0,0,0,NA,NA,Não,NA,"Katarê, Cidade de Deus, Rio de Janeiro - RJ, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
33429,-22.8604006,-43.4884116,25/01/2020,22:18:00,0,0,0,NA,NA,Não,NA,"Congo, Vila Kennedy,  Rio de Janeiro - RJ, 21850-007, Brasil",Vila Kennedy,Bangu,BANGU
